EGO,PSO,DE,GA
48.15979980051232,75563.5720753047,36.69077391314025,40.26471952134727
50.563218976652,121866.49118469468,41.25296472585445,46.573918185180936
47.691499991872554,124698.75064101984,39.52092179642494,42.852335542773574
54.24924322506007,103955.75688611086,34.74594389094512,41.67050207509882
55.5596315612516,125784.30828481735,30.37978229760133,45.221349656150224
55.092899124425514,244561.1517809159,43.448727716062045,179.98193353067828
52.4163198028904,68745.9621892521,28.303529122124996,43.85387909162898
50.79596559454026,107992.38622824714,36.09768601801122,47.91826615882553
51.62464462924324,185784.3060437866,53.64342794940447,46.32776897340203
53.12899172907704,63174.49621011369,30.170705780146946,115.20977185573489
54.006618192700515,122070.81696977073,55.71447394351095,105.37780991044656
50.79898664466918,267883.71714360773,31.565801482500362,44.37154541983289
51.36932585675134,2100.7188819510457,30.332362826605575,47.75074308454688
49.73983187426596,69519.72389385801,28.565484504374766,43.159151113867566
51.52315853578648,124077.42311035091,82.84412082778458,45.99013148742203
50.85143441791186,123809.70271723284,50.05430048156066,47.894160562990294
58.93041616126233,68128.5554498512,30.654118175226426,45.69707569979602
49.58170637886836,232758.3889600223,28.89180913602369,44.85588133790292
47.838962929384564,125281.35842784167,32.486363543939945,158.38368197399225
46.88554918089255,85410.84062183894,31.199820405899978,43.872372840983
51.89864027845946,124576.76529392162,41.24925264074677,38.45309617025705
53.5606626635539,165780.63447201112,84.71822155174351,41.55757204707001
54.90904835058928,188445.38043510495,28.655249266740828,44.42953553588989
53.28312937881868,179347.63234683068,35.84026045333951,63.880262257301794
53.5870852606935,2392.072087394166,43.08681914213006,41.34100686451565
53.89888083705046,121186.19367724704,44.03214045142401,118.99286043597151
47.72717387316062,122300.59505948833,98.36705326430142,101.12190966643105
53.344867406660335,120564.80670613558,31.686440653118282,42.908358880606926
47.45699636521748,156606.47362682095,57.25817277931439,50.486948629698524
54.277140407812844,181465.2329876459,100.16092451503415,41.39303529785181
